threshold,precision,recall,f1
0.30780235,0.24522860293493934,0.9327310856589772,0.38835342714142396
0.30788448,0.24523900411417907,0.9327310856589772,0.3883664696396488
0.30795804,0.24520699015948422,0.9325697693176319,0.3883123425689398
0.30807772,0.24521739130434783,0.9325697693176319,0.3883253845633836
0.3081273,0.24522779333163655,0.9325697693176319,0.3883384274339228
0.3083157,0.2452381962414627,0.9325697693176319,0.3883514711806457
0.30851668,0.24532145130490135,0.9325697693176319,0.38845585270763955
0.30852845,0.24533186216262096,0.9325697693176319,0.38846890434399034
0.30853528,0.24534227390400204,0.9325697693176319,0.3884819568574083
0.308563,0.24543601935976905,0.9325697693176319,0.3885994689607833
0.3085813,0.24551940881678416,0.9325697693176319,0.3887039838625041
0.30858508,0.24560285495794035,0.9325697693176319,0.388808554998493
0.3086477,0.2456132897140672,0.9325697693176319,0.388821630346724
0.30868357,0.24562372535690008,0.9325697693176319,0.3888347065744135
0.30869505,0.24571768606282143,0.9325697693176319,0.3889524322138931
0.30877423,0.24572813057893395,0.9325697693176319,0.3889655172410492
0.3087744,0.24586399013311785,0.9325697693176319,0.3891357027460349
0.30878493,0.24587444709084721,0.9325697693176319,0.38914880010737396
0.30878678,0.24588490493811407,0.9325697693176319,0.3891618983503934
0.30885556,0.24593720752148387,0.9325697693176319,0.38922740279381207
0.30886915,0.24594767070835993,0.9325697693176319,0.3892405063287836
0.30888245,0.2459581347855684,0.9325697693176319,0.3892536107460589
0.30889255,0.245968599753223,0.9325697693176319,0.3892667160457272
0.30889922,0.24609424886126602,0.9325697693176319,0.38942404850084844
0.3089009,0.24606215410813112,0.9324084529762865,0.3893698002623932
0.30893627,0.24615646693070994,0.9324084529762865,0.38948787061961554
0.3090915,0.24616695059625213,0.9324084529762865,0.389500993968469
0.30909774,0.24627183638687686,0.9324084529762865,0.3896322761127841
0.30910167,0.2463768115942029,0.9324084529762865,0.3897636467847936
0.30910987,0.2463873140372565,0.9324084529762865,0.38977678872446536
0.3091145,0.2464818763326226,0.9324084529762865,0.38989510607407313
0.30914927,0.2465659926627421,0.9324084529762865,0.39000033737020323
0.30926347,0.24667121884602253,0.9324084529762865,0.3901319563966857
0.3092982,0.24671333447157248,0.9324084529762865,0.39018462888548266
0.3093533,0.2467870714316212,0.9324084529762865,0.3902768399726602
0.3093561,0.24679760888129804,0.9324084529762865,0.3902900165431039
0.30938894,0.2468081472308809,0.9324084529762865,0.3903031940033154
0.30940738,0.2468186864804851,0.9324084529762865,0.3903163723533848
0.30944198,0.24687139623286208,0.9324084529762865,0.39038227745475473
0.30951622,0.24688194088501622,0.9324084529762865,0.3903954611458646
0.30952102,0.24692412850307588,0.9324084529762865,0.39044820481609743
0.30952877,0.24700854700854702,0.9324084529762865,0.39055373492314605
0.3095427,0.24701910338048635,0.9324084529762865,0.39056693019765515
0.30954933,0.2470824605651263,0.9324084529762865,0.3906461205727966
0.3095861,0.24709302325581395,0.9324084529762865,0.3906593220908451
0.30964085,0.24710358684964304,0.9324084529762865,0.39067252450118956
0.30968788,0.24707139803334757,0.9322471366349411,0.390618135117449
0.30970275,0.24703920646457736,0.9320858202935958,0.39056374205725963
0.3097187,0.2470070121429793,0.9319245039522503,0.3905093453202487
0.3097286,0.24708096317522774,0.9319245039522503,0.3906017579442258
0.30973297,0.24704875962360992,0.9317631876109049,0.39054734778018857
0.30974033,0.24713332192366935,0.9317631876109049,0.390653004632586
0.3097939,0.24714389628171665,0.9317631876109049,0.390666215758884
0.3098001,0.24715447154471545,0.9317631876109049,0.3906794277787616
0.3098042,0.24720736143804836,0.9317631876109049,0.3907455012850156
0.30982003,0.24721794213319637,0.9317631876109049,0.39075871866827455
0.3098224,0.2472285237341095,0.9317631876109049,0.39077193694574797
0.3098691,0.24723910624090403,0.9317631876109049,0.3907851561175265
0.309933,0.2473237989209557,0.9317631876109049,0.3908909416976348
0.30995026,0.2474085496444787,0.9317631876109049,0.3909967845655848
0.30996585,0.2474191475690726,0.9317631876109049,0.39101001895444765
0.3099673,0.2473869088416724,0.9316018712695596,0.3909555563074232
0.30997553,0.247354667352097,0.9314405549282142,0.3909010899732653
0.30999085,0.24746067800968585,0.9314405549282142,0.3910334552346676
0.309993,0.24747128407337562,0.9314405549282142,0.3910466966912805
0.31004363,0.24752432803189436,0.9314405549282142,0.3911129174283751
0.31009632,0.24753493955243078,0.9314405549282142,0.3911261642672381
0.31014878,0.24758801080571158,0.9314405549282142,0.39119241192378745
0.3101721,0.24761986448237414,0.9314405549282142,0.3912321712907885
0.31020796,0.24771547470933974,0.9314405549282142,0.3913514978985429
0.31023237,0.2477367314540696,0.9314405549282142,0.39137802480818157
0.31031954,0.2477473611945422,0.9314405549282142,0.39139128961159825
0.31034717,0.24776862341228972,0.9314405549282142,0.3914178219160833
0.31037864,0.24783243196840932,0.9314405549282142,0.3914974404173376
0.31039038,0.24780014594153754,0.9312792385868689,0.3914429075125511
0.310405,0.24785334020264468,0.9312792385868689,0.39150927401546937
0.31040978,0.2479278505475628,0.9312792385868689,0.3916022249352261
