mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__gamma,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__reg_lambda,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.9452735582987467,0.013724515596456205,0.10070006052652995,0.00205411082015281,0.7979277690223527,0.41605441694224865,0.09560523352119356,8,5,370,4.290281485677493,0.8324385333424413,"{'model__colsample_bytree': np.float64(0.7979277690223527), 'model__gamma': np.float64(0.41605441694224865), 'model__learning_rate': np.float64(0.09560523352119356), 'model__max_depth': 8, 'model__min_child_weight': 5, 'model__n_estimators': 370, 'model__reg_lambda': np.float64(4.290281485677493), 'model__subsample': np.float64(0.8324385333424413)}",0.5091879671221264,0.5136640225928536,0.508733735218951,0.510528574977977,0.0022248378914266937,1
1.3884917100270588,0.04798782795220651,0.12788685162862143,0.006476921396433389,0.8136350297118407,0.760571445127933,0.1178392730173686,7,5,282,2.50624738784116,0.7449937289545007,"{'model__colsample_bytree': np.float64(0.8136350297118407), 'model__gamma': np.float64(0.760571445127933), 'model__learning_rate': np.float64(0.1178392730173686), 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 282, 'model__reg_lambda': np.float64(2.50624738784116), 'model__subsample': np.float64(0.7449937289545007)}",0.4866056204712089,0.48992172893700864,0.486807927007256,0.48777842547182454,0.00151779319881081,2
1.0907409191131592,0.051999705278007444,0.10935449600219727,0.0023247787032991177,0.7730847776695691,0.1454599737656805,0.052008541182412056,6,2,201,0.5317983734887284,0.7257656062603539,"{'model__colsample_bytree': np.float64(0.7730847776695691), 'model__gamma': np.float64(0.1454599737656805), 'model__learning_rate': np.float64(0.052008541182412056), 'model__max_depth': 6, 'model__min_child_weight': 2, 'model__n_estimators': 201, 'model__reg_lambda': np.float64(0.5317983734887284), 'model__subsample': np.float64(0.7257656062603539)}",0.4090529138696386,0.3867919650975968,0.3789750048894928,0.39160662795224277,0.01274247192024672,3
0.62164306640625,0.016966753911275154,0.06855034828186035,0.003944784398231662,0.8300381234349004,0.09763058787582307,0.08942122921335241,5,6,260,1.6645099172000761,0.8856305710884955,"{'model__colsample_bytree': np.float64(0.8300381234349004), 'model__gamma': np.float64(0.09763058787582307), 'model__learning_rate': np.float64(0.08942122921335241), 'model__max_depth': 5, 'model__min_child_weight': 6, 'model__n_estimators': 260, 'model__reg_lambda': np.float64(1.6645099172000761), 'model__subsample': np.float64(0.8856305710884955)}",0.39988027264244724,0.38688560340125466,0.3760740121901499,0.3876132960779506,0.00973247695962481,4
0.6136345068613688,0.01916726967797828,0.06756313641866048,0.00041483893389924597,0.7699184455395899,0.4113875507308893,0.10108974826344509,5,5,230,3.5613839236450087,0.8326248129923857,"{'model__colsample_bytree': np.float64(0.7699184455395899), 'model__gamma': np.float64(0.4113875507308893), 'model__learning_rate': np.float64(0.10108974826344509), 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 230, 'model__reg_lambda': np.float64(3.5613839236450087), 'model__subsample': np.float64(0.8326248129923857)}",0.39300441914189677,0.3810477460843383,0.3717163456979197,0.3819228369747183,0.008712820277761563,5
0.5939299265543619,0.004466901795588238,0.05969643592834473,0.0009435844928704711,0.7233162402899667,0.7537614045478822,0.09759458614146471,4,1,269,0.9395245130287274,0.8910582566280392,"{'model__colsample_bytree': np.float64(0.7233162402899667), 'model__gamma': np.float64(0.7537614045478822), 'model__learning_rate': np.float64(0.09759458614146471), 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 269, 'model__reg_lambda': np.float64(0.9395245130287274), 'model__subsample': np.float64(0.8910582566280392)}",0.37429651725722457,0.3600708210426271,0.34058670702719535,0.3583180151090157,0.01381767160599844,6
0.8467676639556885,0.1908724571597686,0.08897646268208821,0.017891423619111366,0.8511936650645973,0.3198887773722044,0.03559987958563385,6,8,194,2.552314928976662,0.9162939903482534,"{'model__colsample_bytree': np.float64(0.8511936650645973), 'model__gamma': np.float64(0.3198887773722044), 'model__learning_rate': np.float64(0.03559987958563385), 'model__max_depth': 6, 'model__min_child_weight': 8, 'model__n_estimators': 194, 'model__reg_lambda': np.float64(2.552314928976662), 'model__subsample': np.float64(0.9162939903482534)}",0.35008038371878253,0.3293605652923701,0.33601915193493975,0.33848670031536415,0.008636909754581439,7
1.0529760519663494,0.05601207655041884,0.10005354881286621,0.004723245850051157,0.8348122229914667,0.2669668889112175,0.04714401815063289,5,6,232,4.864594334728975,0.9281106602001055,"{'model__colsample_bytree': np.float64(0.8348122229914667), 'model__gamma': np.float64(0.2669668889112175), 'model__learning_rate': np.float64(0.04714401815063289), 'model__max_depth': 5, 'model__min_child_weight': 6, 'model__n_estimators': 232, 'model__reg_lambda': np.float64(4.864594334728975), 'model__subsample': np.float64(0.9281106602001055)}",0.3440563618033784,0.3262959424308312,0.31435173037079084,0.3282346782016668,0.012204105987420936,8
